iterations;births;fitness.evaluations;elapsed.sec;population.genotype.size.average;population.solution.size.average;population.age.average;population.size;population.first.size;population.lasts.size;diversity.genotype;diversity.solution;diversity.fitness;best.genotype.size;best.solution.size;best.birth.iteration;best.fitness.value;serialized
0;500;499;4.072;23;4;0;500;1;290;0.466;1.0;0.42;19;3;0;0.6267579760915616;AND[tempsolocm40cm > 0.226535345766274,tempsolocm40cm > 0.28772572891862314]
1;1000;999;13.934;20;4;1;500;1;74;0.432;1.0;0.852;41;7;0;0.24768834862530467;AND[AND[tempsolocm40cm > 0.47323196198473294,tempsolocm40cm > 0.666947044911276],AND[tempsolocm40cm > 0.06949768732582973,tempsolocm40cm > 0.24880050078629212]]
2;1500;1499;62.905;27;5;1;500;1;1;0.596;1.0;0.998;52;9;1;0.21942343413615537;AND[tempsolocm40cm > 0.29769989833203325,AND[AND[tempsolocm40cm > 0.6952232698904155,tempsolocm40cm > 0.46861375184952625],AND[tempsolocm40cm > 0.41138028994097064,tempsolocm40cm > 0.4447636545521455]]]
3;2000;1999;79.162;42;8;2;500;1;1;0.862;1.0;0.998;69;13;2;0.16471132675823916;AND[AND[AND[tempsolocm40cm > 0.0022467742101813792,NOT[tempsolocm40cm < 0.40601478315507733]],tempsolocm40cm > 0.4687329954500036],AND[NOT[tempsolocm40cm < 0.749957270868724],AND[tempsolocm40cm > 0.17331300064235433,tempsolocm40cm > 0.20883161244894777]]]
4;2500;2499;96.99;53;10;2;500;1;1;0.964;1.0;1.0;105;20;3;0.10209558892002603;AND[AND[AND[AND[tempsolocm40cm > 0.8029801426185285,tempsolocm40cm > 0.13889765155672817],AND[tempsolocm40cm > 0.06952071095051726,tempsolocm40cm > 0.8126420744005608]],NOT[tempsolocm40cm < 0.7274395652472506]],AND[AND[tempsolocm40cm > 0.0711930669618136,tempsolocm40cm > 0.5822705275566213],AND[NOT[tempsolocm40cm < 0.09865636543387757],NOT[tempsolocm40cm < 0.6718256322087888]]]]
5;3000;2999;117.348;65;12;2;500;1;1;0.996;1.0;1.0;91;17;4;0.08616734656833597;AND[AND[NOT[tempsolocm40cm < 0.8067416715348039],AND[AND[tempsolocm40cm > 0.2262523220668894,tempsolocm40cm > 0.2906653094132675],AND[tempsolocm40cm > 0.41441235367906637,tempsolocm40cm > 0.12800334348717002]]],AND[NOT[tempsolocm40cm < 0.35373475648958785],AND[tempsolocm40cm > 0.8286512481528696,tempsolocm40cm > 0.034216850908748486]]]
6;3500;3499;147.485;77;14;2;500;1;1;1.0;1.0;1.0;85;15;5;0.08007194108168851;AND[AND[AND[tempsolocm40cm > 0.8998038923418444,tempsolocm40cm > 0.6827913703105903],tempsolocm40cm > 0.8974758511728327],AND[AND[AND[tempsolocm40cm > 0.6173196059072694,tempsolocm40cm > 0.8472917280109821],tempsolocm40cm > 0.4390306398059486],AND[tempsolocm40cm > 0.9944383311327565,tempsolocm40cm > 0.07033918531623595]]]
7,4000,3999,173.753,86,16,2,500,1,1,1.0,1.0,1.0,121,22,6,0.07536512760026319,AND[AND[AND[AND[tempsolocm40cm > 0.7816171710661941,tempsolocm40cm > 0.115330823748784],AND[tempsolocm40cm > 0.6635288299146055,tempsolocm40cm > 0.26888355953803045]],NOT[tempsolocm40cm < 0.527375815628589]],AND[AND[AND[tempsolocm40cm > 0.5264708868392194,tempsolocm40cm > 0.5240010671061458],AND[tempsolocm40cm > 0.4511620391302169,tempsolocm40cm > 0.7665793772669528]],AND[tempsolocm40cm > 0.8395488585768364,tempsolocm40cm > 0.6917548177341466]]]
8,4500,4499,202.092,94,17,3,500,1,1,1.0,1.0,1.0,121,22,6,0.07536512760026319,AND[AND[AND[AND[tempsolocm40cm > 0.7816171710661941,tempsolocm40cm > 0.115330823748784],AND[tempsolocm40cm > 0.6635288299146055,tempsolocm40cm > 0.26888355953803045]],NOT[tempsolocm40cm < 0.527375815628589]],AND[AND[AND[tempsolocm40cm > 0.5264708868392194,tempsolocm40cm > 0.5240010671061458],AND[tempsolocm40cm > 0.4511620391302169,tempsolocm40cm > 0.7665793772669528]],AND[tempsolocm40cm > 0.8395488585768364,tempsolocm40cm > 0.6917548177341466]]]
9,5000,4999,232.179,101,18,3,500,1,1,1.0,1.0,1.0,121,22,6,0.07536512760026319,AND[AND[AND[AND[tempsolocm40cm > 0.7816171710661941,tempsolocm40cm > 0.115330823748784],AND[tempsolocm40cm > 0.6635288299146055,tempsolocm40cm > 0.26888355953803045]],NOT[tempsolocm40cm < 0.527375815628589]],AND[AND[AND[tempsolocm40cm > 0.5264708868392194,tempsolocm40cm > 0.5240010671061458],AND[tempsolocm40cm > 0.4511620391302169,tempsolocm40cm > 0.7665793772669528]],AND[tempsolocm40cm > 0.8395488585768364,tempsolocm40cm > 0.6917548177341466]]]
10,5500,5499,261.552,104,19,3,500,1,1,1.0,1.0,1.0,116,22,9,0.07361899125500117,AND[AND[NOT[AND[tempsolocm40cm > 0.22616347840403617,tempsolocm40cm < 0.41214585257105585]],AND[tempsolocm40cm > 0.10510465036089978,tempsolocm40cm > 0.7016215344594692]],AND[AND[AND[tempsolocm40cm > 0.6592941815084652,tempsolocm40cm > 0.11795654752536577],NOT[tempsolocm40cm < 0.5562729637892532]],AND[NOT[tempsolocm40cm < 0.2256095595651776],AND[tempsolocm40cm > 0.8413149373428509,tempsolocm40cm > 0.4863493812164409]]]]
11,6000,5999,293.762,109,20,3,500,1,1,1.0,1.0,1.0,116,22,9,0.07361899125500117,AND[AND[NOT[AND[tempsolocm40cm > 0.22616347840403617,tempsolocm40cm < 0.41214585257105585]],AND[tempsolocm40cm > 0.10510465036089978,tempsolocm40cm > 0.7016215344594692]],AND[AND[AND[tempsolocm40cm > 0.6592941815084652,tempsolocm40cm > 0.11795654752536577],NOT[tempsolocm40cm < 0.5562729637892532]],AND[NOT[tempsolocm40cm < 0.2256095595651776],AND[tempsolocm40cm > 0.8413149373428509,tempsolocm40cm > 0.4863493812164409]]]]
12,6500,6499,325.735,112,20,4,500,1,1,1.0,1.0,1.0,121,22,11,0.07219154790749645,AND[AND[AND[AND[tempsolocm40cm > 0.6943957097985701,tempsolocm40cm > 0.03811534242080361],tempsolocm40cm > 0.0021769510242464207],AND[tempsolocm40cm > 0.09963933508377587,AND[tempsolocm40cm > 0.32221096798981386,tempsolocm40cm > 0.3253687649744238]]],AND[AND[AND[tempsolocm40cm > 0.8427592981581356,tempsolocm40cm > 0.09368428528670358],NOT[tempsolocm40cm < 0.7413216827160384]],AND[tempsolocm40cm > 0.4148162420516006,tempsolocm40cm > 0.261073430891412]]]
13,7000,6999,358.361,114,21,4,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
14,7500,7499,391.598,116,21,4,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
15,8000,7999,423.079,118,21,5,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
16,8500,8499,455.161,119,22,5,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
17,9000,8999,519.186,120,22,6,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
18,9500,9499,551.171,120,22,6,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
19,10000,9999,588.755,121,22,7,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
20,10500,10499,622.397,121,22,7,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
21,11000,10999,655.666,122,22,7,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
22,11500,11499,688.472,123,22,8,500,1,1,1.0,1.0,1.0,143,26,12,0.07201881466422179,AND[AND[AND[AND[tempsolocm40cm > 0.16781925214389115,tempsolocm40cm > 0.12771522044735695],AND[tempsolocm40cm > 0.18751144797692632,tempsolocm40cm > 0.842934129376025]],AND[tempsolocm40cm > 0.3915819266603813,tempsolocm40cm > 0.09030976394864798]],AND[AND[AND[tempsolocm40cm > 0.0440777282706859,tempsolocm40cm > 0.5257188773388585],AND[tempsolocm40cm > 0.39069393935906216,tempsolocm40cm > 0.5439503079857383]],AND[NOT[tempsolocm40cm < 0.734682570990109],AND[tempsolocm40cm > 0.3315452361563297,tempsolocm40cm > 0.6213296769157266]]]]
